date,day,meal_type,total_strength,actual_attendance
2021-08-28,Saturday,snacks,14172,2495
2021-08-28,Saturday,dinner,14172,6936
2021-08-29,Sunday,breakfast,14172,5146
2021-08-29,Sunday,lunch,14172,8241
2021-08-29,Sunday,snacks,14172,3991
2021-08-29,Sunday,dinner,14172,7441
2021-08-30,Monday,breakfast,14172,6405
2021-08-30,Monday,lunch,14172,11343
2021-08-30,Monday,snacks,14172,5055
2021-08-30,Monday,dinner,14172,10196
2021-08-31,Tuesday,breakfast,14172,8483
2021-08-31,Tuesday,lunch,14172,12025
2021-08-31,Tuesday,snacks,14172,4691
2021-08-31,Tuesday,dinner,14172,10026
2021-09-01,Wednesday,breakfast,14172,7690
2021-09-01,Wednesday,lunch,14172,9743
2021-09-01,Wednesday,snacks,14172,5375
2021-09-01,Wednesday,dinner,14172,8948
2021-09-02,Thursday,breakfast,14172,6767
2021-09-02,Thursday,lunch,14172,9946
2021-09-02,Thursday,snacks,14172,6652
2021-09-02,Thursday,dinner,14172,10343
2021-09-03,Friday,breakfast,14172,7015
2021-09-03,Friday,lunch,14172,11022
2021-09-03,Friday,snacks,14172,4270
2021-09-03,Friday,dinner,14172,9864
2021-09-04,Saturday,breakfast,14172,4454
2021-09-04,Saturday,lunch,14172,6611
2021-09-04,Saturday,snacks,14172,4943
2021-09-04,Saturday,dinner,14172,6173
2021-09-05,Sunday,breakfast,14172,4859
2021-09-05,Sunday,lunch,14172,7143
2021-09-05,Sunday,snacks,14172,2484
2021-09-05,Sunday,dinner,14172,6595
2021-09-06,Monday,breakfast,14172,7869
2021-09-06,Monday,lunch,14172,10375
2021-09-06,Monday,snacks,14172,5936
2021-09-06,Monday,dinner,14172,8781
2021-09-07,Tuesday,breakfast,14172,8388
2021-09-07,Tuesday,lunch,14172,9346
2021-09-07,Tuesday,snacks,14172,5575
2021-09-07,Tuesday,dinner,14172,10547
2021-09-08,Wednesday,breakfast,14172,9208
2021-09-08,Wednesday,lunch,14172,11034
2021-09-08,Wednesday,snacks,14172,6525
2021-09-08,Wednesday,dinner,14172,10004
2021-09-09,Thursday,breakfast,14172,8631
2021-09-09,Thursday,lunch,14172,10232
2021-09-09,Thursday,snacks,14172,5171
2021-09-09,Thursday,dinner,14172,10283
2021-09-10,Friday,breakfast,14172,8770
2021-09-10,Friday,lunch,14172,11921
2021-09-10,Friday,snacks,14172,5320
2021-09-10,Friday,dinner,14172,10467
2021-09-11,Saturday,breakfast,14172,5340
2021-09-11,Saturday,lunch,14172,7556
2021-09-11,Saturday,snacks,14172,3889
2021-09-11,Saturday,dinner,14172,5322
2021-09-12,Sunday,breakfast,14172,6483
2021-09-12,Sunday,lunch,14172,7668
2021-09-12,Sunday,snacks,14172,4113
2021-09-12,Sunday,dinner,14172,5426
2021-09-13,Monday,breakfast,14172,7749
2021-09-13,Monday,lunch,14172,11492
2021-09-13,Monday,snacks,14172,6089
2021-09-13,Monday,dinner,14172,8806
2021-09-14,Tuesday,breakfast,14172,8199
2021-09-14,Tuesday,lunch,14172,11137
2021-09-14,Tuesday,snacks,14172,6250
2021-09-14,Tuesday,dinner,14172,9516
2021-09-15,Wednesday,breakfast,14172,8283
2021-09-15,Wednesday,lunch,14172,9365
2021-09-15,Wednesday,snacks,14172,6250
2021-09-15,Wednesday,dinner,14172,8619
2021-09-16,Thursday,breakfast,14172,8240
2021-09-16,Thursday,lunch,14172,11343
2021-09-16,Thursday,snacks,14172,6168
2021-09-16,Thursday,dinner,14172,11029
2021-09-17,Friday,breakfast,14172,6890
2021-09-17,Friday,lunch,14172,11629
2021-09-17,Friday,snacks,14172,5517
2021-09-17,Friday,dinner,14172,10691
2021-09-18,Saturday,breakfast,14172,5378
2021-09-18,Saturday,lunch,14172,7081
2021-09-18,Saturday,snacks,14172,2753
2021-09-18,Saturday,dinner,14172,7541
2021-09-19,Sunday,breakfast,14172,5113
2021-09-19,Sunday,lunch,14172,5985
2021-09-19,Sunday,snacks,14172,2559
2021-09-19,Sunday,dinner,14172,5554
2021-09-20,Monday,breakfast,14172,7108
2021-09-20,Monday,lunch,14172,11439
2021-09-20,Monday,snacks,14172,5718
2021-09-20,Monday,dinner,14172,10141
2021-09-21,Tuesday,breakfast,14172,6418
2021-09-21,Tuesday,lunch,14172,9670
2021-09-21,Tuesday,snacks,14172,6655
2021-09-21,Tuesday,dinner,14172,10916
2021-09-22,Wednesday,breakfast,14172,8626
2021-09-22,Wednesday,lunch,14172,10179
2021-09-22,Wednesday,snacks,14172,6597
2021-09-22,Wednesday,dinner,14172,9851
2021-09-23,Thursday,breakfast,14172,6957
2021-09-23,Thursday,lunch,14172,10417
2021-09-23,Thursday,snacks,14172,6197
2021-09-23,Thursday,dinner,14172,9279
2021-09-24,Friday,breakfast,14172,8563
2021-09-24,Friday,lunch,14172,9614
2021-09-24,Friday,snacks,14172,5532
2021-09-24,Friday,dinner,14172,9740
2021-09-25,Saturday,breakfast,14172,5136
2021-09-25,Saturday,lunch,14172,7734
2021-09-25,Saturday,snacks,14172,3602
2021-09-25,Saturday,dinner,14172,7061
2021-09-26,Sunday,breakfast,14172,5613
2021-09-26,Sunday,lunch,14172,5938
2021-09-26,Sunday,snacks,14172,2733
2021-09-26,Sunday,dinner,14172,6433
2021-09-27,Monday,breakfast,14172,8556
2021-09-27,Monday,lunch,14172,10820
2021-09-27,Monday,snacks,14172,6926
2021-09-27,Monday,dinner,14172,10279
2021-09-28,Tuesday,breakfast,14172,9124
2021-09-28,Tuesday,lunch,14172,10115
2021-09-28,Tuesday,snacks,14172,6355
2021-09-28,Tuesday,dinner,14172,9759
2021-09-29,Wednesday,breakfast,14172,8998
2021-09-29,Wednesday,lunch,14172,11965
2021-09-29,Wednesday,snacks,14172,4467
2021-09-29,Wednesday,dinner,14172,9056
2021-09-30,Thursday,breakfast,14172,7518
2021-09-30,Thursday,lunch,14172,9408
2021-09-30,Thursday,snacks,14172,6803
2021-09-30,Thursday,dinner,14172,11097
2021-10-01,Friday,breakfast,14172,8723
2021-10-01,Friday,lunch,14172,11227
2021-10-01,Friday,snacks,14172,4572
2021-10-01,Friday,dinner,14172,9885
2021-10-02,Saturday,breakfast,14172,4427
2021-10-02,Saturday,lunch,14172,7393
2021-10-02,Saturday,snacks,14172,4767
2021-10-02,Saturday,dinner,14172,5432
2021-10-03,Sunday,breakfast,14172,4943
2021-10-03,Sunday,lunch,14172,5866
2021-10-03,Sunday,snacks,14172,4381
2021-10-03,Sunday,dinner,14172,5735
2021-10-04,Monday,breakfast,14172,8093
2021-10-04,Monday,lunch,14172,10782
2021-10-04,Monday,snacks,14172,5438
2021-10-04,Monday,dinner,14172,9771
2021-10-05,Tuesday,breakfast,14172,8380
2021-10-05,Tuesday,lunch,14172,11476
2021-10-05,Tuesday,snacks,14172,4507
2021-10-05,Tuesday,dinner,14172,8807
2021-10-06,Wednesday,breakfast,14172,6925
2021-10-06,Wednesday,lunch,14172,11383
2021-10-06,Wednesday,snacks,14172,6317
2021-10-06,Wednesday,dinner,14172,9301
2021-10-07,Thursday,breakfast,14172,7319
2021-10-07,Thursday,lunch,14172,10629
2021-10-07,Thursday,snacks,14172,6261
2021-10-07,Thursday,dinner,14172,9465
2021-10-08,Friday,breakfast,14172,8005
2021-10-08,Friday,lunch,14172,9651
2021-10-08,Friday,snacks,14172,6238
2021-10-08,Friday,dinner,14172,9726
2021-10-09,Saturday,breakfast,14172,4919
2021-10-09,Saturday,lunch,14172,6744
2021-10-09,Saturday,snacks,14172,3007
2021-10-09,Saturday,dinner,14172,7633
2021-10-10,Sunday,breakfast,14172,5552
2021-10-10,Sunday,lunch,14172,5890
2021-10-10,Sunday,snacks,14172,2271
2021-10-10,Sunday,dinner,14172,7176
2021-10-11,Monday,breakfast,14172,8463
2021-10-11,Monday,lunch,14172,11655
2021-10-11,Monday,snacks,14172,4627
2021-10-11,Monday,dinner,14172,8556
2021-10-12,Tuesday,breakfast,14172,8432
2021-10-12,Tuesday,lunch,14172,9532
2021-10-12,Tuesday,snacks,14172,6606
2021-10-12,Tuesday,dinner,14172,10126
2021-10-13,Wednesday,breakfast,14172,8256
2021-10-13,Wednesday,lunch,14172,10842
2021-10-13,Wednesday,snacks,14172,5003
2021-10-13,Wednesday,dinner,14172,10440
2021-10-14,Thursday,breakfast,14172,8314
2021-10-14,Thursday,lunch,14172,10884
2021-10-14,Thursday,snacks,14172,6374
2021-10-14,Thursday,dinner,14172,9641
2021-10-15,Friday,breakfast,14172,7276
2021-10-15,Friday,lunch,14172,9493
2021-10-15,Friday,snacks,14172,5519
2021-10-15,Friday,dinner,14172,10902
2021-10-16,Saturday,breakfast,14172,5347
2021-10-16,Saturday,lunch,14172,5716
2021-10-16,Saturday,snacks,14172,3726
2021-10-16,Saturday,dinner,14172,7683
2021-10-17,Sunday,breakfast,14172,6198
2021-10-17,Sunday,lunch,14172,7148
2021-10-17,Sunday,snacks,14172,3709
2021-10-17,Sunday,dinner,14172,6448
2021-10-18,Monday,breakfast,14172,8635
2021-10-18,Monday,lunch,14172,11916
2021-10-18,Monday,snacks,14172,5641
2021-10-18,Monday,dinner,14172,10207
2021-10-19,Tuesday,breakfast,14172,6879
2021-10-19,Tuesday,lunch,14172,10090
2021-10-19,Tuesday,snacks,14172,6723
2021-10-19,Tuesday,dinner,14172,9005
2021-10-20,Wednesday,breakfast,14172,8790
2021-10-20,Wednesday,lunch,14172,11177
2021-10-20,Wednesday,snacks,14172,4427
2021-10-20,Wednesday,dinner,14172,10746
2021-10-21,Thursday,breakfast,14172,8781
2021-10-21,Thursday,lunch,14172,11850
2021-10-21,Thursday,snacks,14172,5264
2021-10-21,Thursday,dinner,14172,10811
2021-10-22,Friday,breakfast,14172,8026
2021-10-22,Friday,lunch,14172,10287
2021-10-22,Friday,snacks,14172,6327
2021-10-22,Friday,dinner,14172,10544
2021-10-23,Saturday,breakfast,14172,3886
2021-10-23,Saturday,lunch,14172,6354
2021-10-23,Saturday,snacks,14172,3168
2021-10-23,Saturday,dinner,14172,5118
2021-10-24,Sunday,breakfast,14172,4713
2021-10-24,Sunday,lunch,14172,6466
2021-10-24,Sunday,snacks,14172,2830
2021-10-24,Sunday,dinner,14172,7492
2021-10-25,Monday,breakfast,14172,7854
2021-10-25,Monday,lunch,14172,11936
2021-10-25,Monday,snacks,14172,6811
2021-10-25,Monday,dinner,14172,11101
2021-10-26,Tuesday,breakfast,14172,7915
2021-10-26,Tuesday,lunch,14172,10981
2021-10-26,Tuesday,snacks,14172,4853
2021-10-26,Tuesday,dinner,14172,9653
2021-10-27,Wednesday,breakfast,14172,7154
2021-10-27,Wednesday,lunch,14172,12002
2021-10-27,Wednesday,snacks,14172,4987
2021-10-27,Wednesday,dinner,14172,8641
2021-10-28,Thursday,breakfast,14172,7622
2021-10-28,Thursday,lunch,14172,10366
2021-10-28,Thursday,snacks,14172,6783
2021-10-28,Thursday,dinner,14172,9619
2021-10-29,Friday,breakfast,14172,7108
2021-10-29,Friday,lunch,14172,11082
2021-10-29,Friday,snacks,14172,7051
2021-10-29,Friday,dinner,14172,10104
2021-10-30,Saturday,breakfast,14172,5177
2021-10-30,Saturday,lunch,14172,7445
2021-10-30,Saturday,snacks,14172,2843
2021-10-30,Saturday,dinner,14172,6493
2021-10-31,Sunday,breakfast,14172,4574
2021-10-31,Sunday,lunch,14172,6709
2021-10-31,Sunday,snacks,14172,2532
2021-10-31,Sunday,dinner,14172,6049
2021-11-01,Monday,breakfast,14172,9189
2021-11-01,Monday,lunch,14172,9370
2021-11-01,Monday,snacks,14172,4970
2021-11-01,Monday,dinner,14172,8958
2021-11-02,Tuesday,breakfast,14172,6836
2021-11-02,Tuesday,lunch,14172,10810
2021-11-02,Tuesday,snacks,14172,4807
2021-11-02,Tuesday,dinner,14172,9570
2021-11-03,Wednesday,breakfast,14172,7496
2021-11-03,Wednesday,lunch,14172,9215
2021-11-03,Wednesday,snacks,14172,5985
2021-11-03,Wednesday,dinner,14172,9809
2021-11-04,Thursday,breakfast,14172,8029
2021-11-04,Thursday,lunch,14172,10635
2021-11-04,Thursday,snacks,14172,6469
2021-11-04,Thursday,dinner,14172,9369
2021-11-05,Friday,breakfast,14172,8059
2021-11-05,Friday,lunch,14172,11610
2021-11-05,Friday,snacks,14172,6450
2021-11-05,Friday,dinner,14172,10712
2021-11-06,Saturday,breakfast,14172,3875
2021-11-06,Saturday,lunch,14172,8158
2021-11-06,Saturday,snacks,14172,2490
2021-11-06,Saturday,dinner,14172,7203
2021-11-07,Sunday,breakfast,14172,5252
2021-11-07,Sunday,lunch,14172,6244
2021-11-07,Sunday,snacks,14172,4213
2021-11-07,Sunday,dinner,14172,5363
2021-11-08,Monday,breakfast,14172,7453
2021-11-08,Monday,lunch,14172,9504
2021-11-08,Monday,snacks,14172,6669
2021-11-08,Monday,dinner,14172,10680
2021-11-09,Tuesday,breakfast,14172,7718
2021-11-09,Tuesday,lunch,14172,11784
2021-11-09,Tuesday,snacks,14172,4845
2021-11-09,Tuesday,dinner,14172,10688
2021-11-10,Wednesday,breakfast,14172,7481
2021-11-10,Wednesday,lunch,14172,11571
2021-11-10,Wednesday,snacks,14172,4336
2021-11-10,Wednesday,dinner,14172,9714
2021-11-11,Thursday,breakfast,14172,7376
2021-11-11,Thursday,lunch,14172,10865
2021-11-11,Thursday,snacks,14172,5448
2021-11-11,Thursday,dinner,14172,9413
2021-11-12,Friday,breakfast,14172,7076
2021-11-12,Friday,lunch,14172,11686
2021-11-12,Friday,snacks,14172,6249
2021-11-12,Friday,dinner,14172,9704
2021-11-13,Saturday,breakfast,14172,3911
2021-11-13,Saturday,lunch,14172,8074
2021-11-13,Saturday,snacks,14172,2583
2021-11-13,Saturday,dinner,14172,6315
2021-11-14,Sunday,breakfast,14172,3759
2021-11-14,Sunday,lunch,14172,6047
2021-11-14,Sunday,snacks,14172,2322
2021-11-14,Sunday,dinner,14172,6877
2021-11-15,Monday,breakfast,14172,6525
2021-11-15,Monday,lunch,14172,10838
2021-11-15,Monday,snacks,14172,4981
2021-11-15,Monday,dinner,14172,10843
2021-11-16,Tuesday,breakfast,14172,7457
2021-11-16,Tuesday,lunch,14172,10515
2021-11-16,Tuesday,snacks,14172,5869
2021-11-16,Tuesday,dinner,14172,10979
2021-11-17,Wednesday,breakfast,14172,7666
2021-11-17,Wednesday,lunch,14172,9918
2021-11-17,Wednesday,snacks,14172,5914
2021-11-17,Wednesday,dinner,14172,8581
2021-11-18,Thursday,breakfast,14172,8285
2021-11-18,Thursday,lunch,14172,9941
2021-11-18,Thursday,snacks,14172,6895
2021-11-18,Thursday,dinner,14172,9016
2021-11-19,Friday,breakfast,14172,7235
2021-11-19,Friday,lunch,14172,11286
2021-11-19,Friday,snacks,14172,5102
2021-11-19,Friday,dinner,14172,10116
2021-11-20,Saturday,breakfast,14172,3993
2021-11-20,Saturday,lunch,14172,5968
2021-11-20,Saturday,snacks,14172,2274
2021-11-20,Saturday,dinner,14172,7509
2021-11-21,Sunday,breakfast,14172,5987
2021-11-21,Sunday,lunch,14172,6638
2021-11-21,Sunday,snacks,14172,4174
2021-11-21,Sunday,dinner,14172,5668
2021-11-22,Monday,breakfast,14172,7375
2021-11-22,Monday,lunch,14172,10789
2021-11-22,Monday,snacks,14172,5721
2021-11-22,Monday,dinner,14172,8874
2021-11-23,Tuesday,breakfast,14172,6461
2021-11-23,Tuesday,lunch,14172,9781
2021-11-23,Tuesday,snacks,14172,5979
2021-11-23,Tuesday,dinner,14172,10601
2021-11-24,Wednesday,breakfast,14172,9211
2021-11-24,Wednesday,lunch,14172,9328
2021-11-24,Wednesday,snacks,14172,4334
2021-11-24,Wednesday,dinner,14172,10364
2021-11-25,Thursday,breakfast,14172,7986
2021-11-25,Thursday,lunch,14172,10119
2021-11-25,Thursday,snacks,14172,6979
2021-11-25,Thursday,dinner,14172,10827
2021-11-26,Friday,breakfast,14172,8280
2021-11-26,Friday,lunch,14172,9909
2021-11-26,Friday,snacks,14172,6985
2021-11-26,Friday,dinner,14172,9277
2021-11-27,Saturday,breakfast,14172,5351
2021-11-27,Saturday,lunch,14172,5499
2021-11-27,Saturday,snacks,14172,4958
2021-11-27,Saturday,dinner,14172,6811
2021-11-28,Sunday,breakfast,14172,4643
2021-11-28,Sunday,lunch,14172,6732
2021-11-28,Sunday,snacks,14172,2849
2021-11-28,Sunday,dinner,14172,7321
2021-11-29,Monday,breakfast,14172,8863
2021-11-29,Monday,lunch,14172,9819
2021-11-29,Monday,snacks,14172,4533
2021-11-29,Monday,dinner,14172,10231
2021-11-30,Tuesday,breakfast,14172,6912
2021-11-30,Tuesday,lunch,14172,9990
2021-11-30,Tuesday,snacks,14172,6276
2021-11-30,Tuesday,dinner,14172,10478
2021-12-01,Wednesday,breakfast,14172,8597
2021-12-01,Wednesday,lunch,14172,10309
2021-12-01,Wednesday,snacks,14172,5318
2021-12-01,Wednesday,dinner,14172,9858
2021-12-02,Thursday,breakfast,14172,6462
2021-12-02,Thursday,lunch,14172,12033
2021-12-02,Thursday,snacks,14172,6163
2021-12-02,Thursday,dinner,14172,9626
2021-12-03,Friday,breakfast,14172,8938
2021-12-03,Friday,lunch,14172,11377
2021-12-03,Friday,snacks,14172,5355
2021-12-03,Friday,dinner,14172,8988
2021-12-04,Saturday,breakfast,14172,4066
2021-12-04,Saturday,lunch,14172,6213
2021-12-04,Saturday,snacks,14172,3723
2021-12-04,Saturday,dinner,14172,6060
2021-12-05,Sunday,breakfast,14172,3815
2021-12-05,Sunday,lunch,14172,6225
2021-12-05,Sunday,snacks,14172,2309
2021-12-05,Sunday,dinner,14172,6607
2021-12-06,Monday,breakfast,14172,8241
2021-12-06,Monday,lunch,14172,11561
2021-12-06,Monday,snacks,14172,4394
2021-12-06,Monday,dinner,14172,11316
2021-12-07,Tuesday,breakfast,14172,7078
2021-12-07,Tuesday,lunch,14172,10374
2021-12-07,Tuesday,snacks,14172,4268
2021-12-07,Tuesday,dinner,14172,10696
2021-12-08,Wednesday,breakfast,14172,6655
2021-12-08,Wednesday,lunch,14172,11945
2021-12-08,Wednesday,snacks,14172,6268
2021-12-08,Wednesday,dinner,14172,10991
2021-12-09,Thursday,breakfast,14172,7418
2021-12-09,Thursday,lunch,14172,12007
2021-12-09,Thursday,snacks,14172,5262
2021-12-09,Thursday,dinner,14172,8936
2021-12-10,Friday,breakfast,14172,6383
2021-12-10,Friday,lunch,14172,11021
2021-12-10,Friday,snacks,14172,4440
2021-12-10,Friday,dinner,14172,8513
2021-12-11,Saturday,breakfast,14172,4306
2021-12-11,Saturday,lunch,14172,6369
2021-12-11,Saturday,snacks,14172,3721
2021-12-11,Saturday,dinner,14172,5357
2021-12-12,Sunday,breakfast,14172,5511
2021-12-12,Sunday,lunch,14172,6717
2021-12-12,Sunday,snacks,14172,3599
2021-12-12,Sunday,dinner,14172,7254
2021-12-13,Monday,breakfast,14172,7066
2021-12-13,Monday,lunch,14172,11272
2021-12-13,Monday,snacks,14172,5201
2021-12-13,Monday,dinner,14172,11112
2021-12-14,Tuesday,breakfast,14172,7867
2021-12-14,Tuesday,lunch,14172,10588
2021-12-14,Tuesday,snacks,14172,6456
2021-12-14,Tuesday,dinner,14172,11050
2021-12-15,Wednesday,breakfast,14172,7505
2021-12-15,Wednesday,lunch,14172,9216
2021-12-15,Wednesday,snacks,14172,5642
2021-12-15,Wednesday,dinner,14172,10958
2021-12-16,Thursday,breakfast,14172,8297
2021-12-16,Thursday,lunch,14172,10143
2021-12-16,Thursday,snacks,14172,4326
2021-12-16,Thursday,dinner,14172,10189
2021-12-17,Friday,breakfast,14172,8869
2021-12-17,Friday,lunch,14172,11342
2021-12-17,Friday,snacks,14172,4762
2021-12-17,Friday,dinner,14172,10177
2021-12-18,Saturday,breakfast,14172,3922
2021-12-18,Saturday,lunch,14172,8044
2021-12-18,Saturday,snacks,14172,2934
2021-12-18,Saturday,dinner,14172,6477
2021-12-19,Sunday,breakfast,14172,5222
2021-12-19,Sunday,lunch,14172,6374
2021-12-19,Sunday,snacks,14172,2420
2021-12-19,Sunday,dinner,14172,7646
2021-12-20,Monday,breakfast,14172,9048
2021-12-20,Monday,lunch,14172,9351
2021-12-20,Monday,snacks,14172,6889
2021-12-20,Monday,dinner,14172,9951
2021-12-21,Tuesday,breakfast,14172,6798
2021-12-21,Tuesday,lunch,14172,10786
2021-12-21,Tuesday,snacks,14172,5976
2021-12-21,Tuesday,dinner,14172,11213
2021-12-22,Wednesday,breakfast,14172,8970
2021-12-22,Wednesday,lunch,14172,9653
2021-12-22,Wednesday,snacks,14172,6265
2021-12-22,Wednesday,dinner,14172,10786
2021-12-23,Thursday,breakfast,14172,8085
2021-12-23,Thursday,lunch,14172,11064
2021-12-23,Thursday,snacks,14172,5365
2021-12-23,Thursday,dinner,14172,11192
2021-12-24,Friday,breakfast,14172,7617
2021-12-24,Friday,lunch,14172,11160
2021-12-24,Friday,snacks,14172,6715
2021-12-24,Friday,dinner,14172,10873
2021-12-25,Saturday,breakfast,14172,5871
2021-12-25,Saturday,lunch,14172,6873
2021-12-25,Saturday,snacks,14172,4340
2021-12-25,Saturday,dinner,14172,6388
2021-12-26,Sunday,breakfast,14172,3664
2021-12-26,Sunday,lunch,14172,5738
2021-12-26,Sunday,snacks,14172,4106
2021-12-26,Sunday,dinner,14172,5652
2021-12-27,Monday,breakfast,14172,8491
2021-12-27,Monday,lunch,14172,11366
2021-12-27,Monday,snacks,14172,4453
2021-12-27,Monday,dinner,14172,11028
2021-12-28,Tuesday,breakfast,14172,7518
2021-12-28,Tuesday,lunch,14172,10905
2021-12-28,Tuesday,snacks,14172,6646
2021-12-28,Tuesday,dinner,14172,8879
2021-12-29,Wednesday,breakfast,14172,6659
2021-12-29,Wednesday,lunch,14172,9644
2021-12-29,Wednesday,snacks,14172,5648
2021-12-29,Wednesday,dinner,14172,10972
2021-12-30,Thursday,breakfast,14172,7432
2021-12-30,Thursday,lunch,14172,11968
2021-12-30,Thursday,snacks,14172,6904
2021-12-30,Thursday,dinner,14172,9320
2021-12-31,Friday,breakfast,14172,8652
2021-12-31,Friday,lunch,14172,11215
2021-12-31,Friday,snacks,14172,5049
2021-12-31,Friday,dinner,14172,9354
2022-01-01,Saturday,breakfast,14172,4583
2022-01-01,Saturday,lunch,14172,5696
2022-01-01,Saturday,snacks,14172,2440
2022-01-01,Saturday,dinner,14172,5574
2022-01-02,Sunday,breakfast,14172,4022
2022-01-02,Sunday,lunch,14172,8231
2022-01-02,Sunday,snacks,14172,5023
2022-01-02,Sunday,dinner,14172,7853
2022-01-03,Monday,breakfast,14172,7099
2022-01-03,Monday,lunch,14172,9773
2022-01-03,Monday,snacks,14172,5242
2022-01-03,Monday,dinner,14172,8620
2022-01-04,Tuesday,breakfast,14172,7701
2022-01-04,Tuesday,lunch,14172,9437
2022-01-04,Tuesday,snacks,14172,6536
2022-01-04,Tuesday,dinner,14172,9562
2022-01-05,Wednesday,breakfast,14172,6552
2022-01-05,Wednesday,lunch,14172,9669
2022-01-05,Wednesday,snacks,14172,7069
2022-01-05,Wednesday,dinner,14172,10112
2022-01-06,Thursday,breakfast,14172,6843
2022-01-06,Thursday,lunch,14172,10301
2022-01-06,Thursday,snacks,14172,7051
2022-01-06,Thursday,dinner,14172,9030
2022-01-07,Friday,breakfast,14172,8929
2022-01-07,Friday,lunch,14172,9331
2022-01-07,Friday,snacks,14172,6867
2022-01-07,Friday,dinner,14172,10081
2022-01-08,Saturday,breakfast,14172,4542
2022-01-08,Saturday,lunch,14172,8156
2022-01-08,Saturday,snacks,14172,4230
2022-01-08,Saturday,dinner,14172,7183
2022-01-09,Sunday,breakfast,14172,4348
2022-01-09,Sunday,lunch,14172,7665
2022-01-09,Sunday,snacks,14172,2559
2022-01-09,Sunday,dinner,14172,6518
2022-01-10,Monday,breakfast,14172,7733
2022-01-10,Monday,lunch,14172,9241
2022-01-10,Monday,snacks,14172,6297
2022-01-10,Monday,dinner,14172,10616
2022-01-11,Tuesday,breakfast,14172,8617
2022-01-11,Tuesday,lunch,14172,12025
2022-01-11,Tuesday,snacks,14172,6523
2022-01-11,Tuesday,dinner,14172,10794
2022-01-12,Wednesday,breakfast,14172,9207
2022-01-12,Wednesday,lunch,14172,10198
2022-01-12,Wednesday,snacks,14172,5679
2022-01-12,Wednesday,dinner,14172,10790
2022-01-13,Thursday,breakfast,14172,9133
2022-01-13,Thursday,lunch,14172,11437
2022-01-13,Thursday,snacks,14172,4297
2022-01-13,Thursday,dinner,14172,8675
2022-01-14,Friday,breakfast,14172,7084
2022-01-14,Friday,lunch,14172,9919
2022-01-14,Friday,snacks,14172,6180
2022-01-14,Friday,dinner,14172,8625
2022-01-15,Saturday,breakfast,14172,4673
2022-01-15,Saturday,lunch,14172,5658
2022-01-15,Saturday,snacks,14172,4379
