date,day,meal_type,expected_students,actual_attendance
2026-03-01,Sunday,dinner,5147,4819
2026-03-02,Monday,breakfast,7595,7100
2026-03-02,Monday,lunch,8992,8560
2026-03-02,Monday,snacks,5991,5525
2026-03-02,Monday,dinner,9576,8530
2026-03-03,Tuesday,breakfast,8306,7784
2026-03-03,Tuesday,lunch,9551,8425
2026-03-03,Tuesday,snacks,6297,5990
2026-03-03,Tuesday,dinner,10236,9595
2026-03-04,Wednesday,breakfast,7907,7639
2026-03-04,Wednesday,lunch,9433,8709
2026-03-04,Wednesday,snacks,5926,5577
2026-03-04,Wednesday,dinner,9247,8336
2026-03-05,Thursday,breakfast,8039,7329
2026-03-05,Thursday,lunch,9505,9089
2026-03-05,Thursday,snacks,5994,5801
2026-03-05,Thursday,dinner,9780,9034
2026-03-06,Friday,breakfast,7548,7125
2026-03-06,Friday,lunch,9134,8854
2026-03-06,Friday,snacks,6434,5774
2026-03-06,Friday,dinner,9429,8418
2026-03-07,Saturday,breakfast,4524,4210
2026-03-07,Saturday,lunch,5133,4530
2026-03-07,Saturday,snacks,3510,3394
2026-03-07,Saturday,dinner,5100,4651
2026-03-08,Sunday,breakfast,4383,4086
2026-03-08,Sunday,lunch,4664,4112
2026-03-08,Sunday,snacks,3313,3061
2026-03-08,Sunday,dinner,5125,4724
2026-03-09,Monday,breakfast,7804,7145
2026-03-09,Monday,lunch,8544,7675
2026-03-09,Monday,snacks,5583,5333
2026-03-09,Monday,dinner,8809,8208
2026-03-10,Tuesday,breakfast,7707,7472
2026-03-10,Tuesday,lunch,9103,8814
2026-03-10,Tuesday,snacks,6364,6140
2026-03-10,Tuesday,dinner,9599,9230
2026-03-11,Wednesday,breakfast,7603,7099
2026-03-11,Wednesday,lunch,8987,8368
2026-03-11,Wednesday,snacks,6108,5414
2026-03-11,Wednesday,dinner,9966,9485
2026-03-12,Thursday,breakfast,8607,7872
2026-03-12,Thursday,lunch,9517,8602
2026-03-12,Thursday,snacks,6204,5549
2026-03-12,Thursday,dinner,10041,9314
2026-03-13,Friday,breakfast,8319,7584
2026-03-13,Friday,lunch,9378,8520
2026-03-13,Friday,snacks,6148,5561
2026-03-13,Friday,dinner,10215,9848
2026-03-14,Saturday,breakfast,4112,3619
2026-03-14,Saturday,lunch,4712,4363
2026-03-14,Saturday,snacks,3282,3064
2026-03-14,Saturday,dinner,5477,5218
2026-03-15,Sunday,breakfast,4682,4378
2026-03-15,Sunday,lunch,5200,4836
2026-03-15,Sunday,snacks,3371,3195
2026-03-15,Sunday,dinner,4840,4404
2026-03-16,Monday,breakfast,8113,7257
2026-03-16,Monday,lunch,8557,7883
2026-03-16,Monday,snacks,6281,6048
2026-03-16,Monday,dinner,10145,9840
2026-03-17,Tuesday,breakfast,8417,7585
2026-03-17,Tuesday,lunch,8571,8279
2026-03-17,Tuesday,snacks,6368,6038
2026-03-17,Tuesday,dinner,9741,8705
2026-03-18,Wednesday,breakfast,8405,7549
2026-03-18,Wednesday,lunch,9001,8151
2026-03-18,Wednesday,snacks,6417,6070
2026-03-18,Wednesday,dinner,9489,8710
2026-03-19,Thursday,breakfast,8495,8036
2026-03-19,Thursday,lunch,9165,8636
2026-03-19,Thursday,snacks,5794,5439
2026-03-19,Thursday,dinner,9250,8508
2026-03-20,Friday,breakfast,7777,7469
2026-03-20,Friday,lunch,8646,7693
2026-03-20,Friday,snacks,5525,5127
2026-03-20,Friday,dinner,8938,8219
2026-03-21,Saturday,breakfast,4686,4514
2026-03-21,Saturday,lunch,4566,4207
2026-03-21,Saturday,snacks,3406,3147
2026-03-21,Saturday,dinner,5385,4789
2026-03-22,Sunday,breakfast,4319,4035
2026-03-22,Sunday,lunch,5012,4795
2026-03-22,Sunday,snacks,3485,3259
2026-03-22,Sunday,dinner,5377,5010
2026-03-23,Monday,breakfast,7542,6860
2026-03-23,Monday,lunch,9000,8709
2026-03-23,Monday,snacks,6003,5696
2026-03-23,Monday,dinner,9975,9121
2026-03-24,Tuesday,breakfast,7762,7247
2026-03-24,Tuesday,lunch,9386,8339
2026-03-24,Tuesday,snacks,5751,5264
2026-03-24,Tuesday,dinner,9317,8451
2026-03-25,Wednesday,breakfast,7595,6874
2026-03-25,Wednesday,lunch,9576,8983
2026-03-25,Wednesday,snacks,6142,5467
2026-03-25,Wednesday,dinner,9296,8950
2026-03-26,Thursday,breakfast,8146,7424
2026-03-26,Thursday,lunch,8770,8065
2026-03-26,Thursday,snacks,5585,5021
2026-03-26,Thursday,dinner,8899,8171
2026-03-27,Friday,breakfast,8444,7626
2026-03-27,Friday,lunch,9096,8519
2026-03-27,Friday,snacks,5883,5205
2026-03-27,Friday,dinner,10200,9309
2026-03-28,Saturday,breakfast,4543,4376
2026-03-28,Saturday,lunch,5080,4533
2026-03-28,Saturday,snacks,3126,2809
2026-03-28,Saturday,dinner,5640,5035
2026-03-29,Sunday,breakfast,4636,4396
2026-03-29,Sunday,lunch,5244,4689
2026-03-29,Sunday,snacks,3495,3115
2026-03-29,Sunday,dinner,5073,4666
2026-03-30,Monday,breakfast,7800,7555
2026-03-30,Monday,lunch,9093,8179
2026-03-30,Monday,snacks,5583,5080
2026-03-30,Monday,dinner,9116,8722
2026-03-31,Tuesday,breakfast,7549,6853
2026-03-31,Tuesday,lunch,9526,8414
2026-03-31,Tuesday,snacks,6009,5647
2026-03-31,Tuesday,dinner,8992,8610
2026-04-01,Wednesday,breakfast,7484,7100
2026-04-01,Wednesday,lunch,9199,8188
2026-04-01,Wednesday,snacks,6149,5519
2026-04-01,Wednesday,dinner,9064,8160
2026-04-02,Thursday,breakfast,7725,7382
2026-04-02,Thursday,lunch,9545,8734
2026-04-02,Thursday,snacks,6092,5620
2026-04-02,Thursday,dinner,9250,8360
2026-04-03,Friday,breakfast,7407,7130
2026-04-03,Friday,lunch,8435,7854
2026-04-03,Friday,snacks,5636,4959
2026-04-03,Friday,dinner,9831,8872
2026-04-04,Saturday,breakfast,4704,4350
2026-04-04,Saturday,lunch,5024,4521
2026-04-04,Saturday,snacks,3536,3168
2026-04-04,Saturday,dinner,5435,5006
2026-04-05,Sunday,breakfast,4675,4396
2026-04-05,Sunday,lunch,4661,4494
2026-04-05,Sunday,snacks,3342,3177
2026-04-05,Sunday,dinner,5465,5212
2026-04-06,Monday,breakfast,8469,8064
2026-04-06,Monday,lunch,8842,7898
2026-04-06,Monday,snacks,5535,5046
2026-04-06,Monday,dinner,8803,7845
2026-04-07,Tuesday,breakfast,8617,8303
2026-04-07,Tuesday,lunch,8615,7741
2026-04-07,Tuesday,snacks,5867,5684
2026-04-07,Tuesday,dinner,10098,9596
2026-04-08,Wednesday,breakfast,7888,7586
2026-04-08,Wednesday,lunch,9287,8350
2026-04-08,Wednesday,snacks,6027,5473
2026-04-08,Wednesday,dinner,8849,8261
2026-04-09,Thursday,breakfast,7572,6858
2026-04-09,Thursday,lunch,9673,9307
2026-04-09,Thursday,snacks,5765,5164
2026-04-09,Thursday,dinner,9200,8790
2026-04-10,Friday,breakfast,8525,7685
2026-04-10,Friday,lunch,9330,8488
2026-04-10,Friday,snacks,6269,5940
2026-04-10,Friday,dinner,9590,8996
2026-04-11,Saturday,breakfast,4747,4357
2026-04-11,Saturday,lunch,5343,4991
2026-04-11,Saturday,snacks,3562,3269
2026-04-11,Saturday,dinner,5625,5236
2026-04-12,Sunday,breakfast,4409,4103
2026-04-12,Sunday,lunch,5229,4933
2026-04-12,Sunday,snacks,3177,2971
2026-04-12,Sunday,dinner,5211,4915
2026-04-13,Monday,breakfast,7588,7130
2026-04-13,Monday,lunch,8656,8318
2026-04-13,Monday,snacks,5605,5135
2026-04-13,Monday,dinner,9567,8830
2026-04-14,Tuesday,breakfast,7511,6756
2026-04-14,Tuesday,lunch,9666,9036
2026-04-14,Tuesday,snacks,5936,5257
2026-04-14,Tuesday,dinner,9482,8809
2026-04-15,Wednesday,breakfast,8203,7903
2026-04-15,Wednesday,lunch,9321,8266
2026-04-15,Wednesday,snacks,5797,5130
2026-04-15,Wednesday,dinner,8925,8051
2026-04-16,Thursday,breakfast,7817,6902
2026-04-16,Thursday,lunch,9539,8491
2026-04-16,Thursday,snacks,5677,5038
2026-04-16,Thursday,dinner,9614,8518
2026-04-17,Friday,breakfast,7772,7445
2026-04-17,Friday,lunch,8928,8013
2026-04-17,Friday,snacks,5670,5434
2026-04-17,Friday,dinner,9989,9089
2026-04-18,Saturday,breakfast,4312,4050
2026-04-18,Saturday,lunch,5059,4550
2026-04-18,Saturday,snacks,3039,2766
2026-04-18,Saturday,dinner,4991,4513
2026-04-19,Sunday,breakfast,4614,4191
2026-04-19,Sunday,lunch,5029,4789
2026-04-19,Sunday,snacks,3283,2977
2026-04-19,Sunday,dinner,5111,4581
2026-04-20,Monday,breakfast,7769,7162
2026-04-20,Monday,lunch,8916,8082
2026-04-20,Monday,snacks,6035,5845
2026-04-20,Monday,dinner,10032,9158
2026-04-21,Tuesday,breakfast,8351,7993
2026-04-21,Tuesday,lunch,9287,8303
2026-04-21,Tuesday,snacks,5840,5420
2026-04-21,Tuesday,dinner,9795,8808
2026-04-22,Wednesday,breakfast,8073,7205
2026-04-22,Wednesday,lunch,9695,9185
2026-04-22,Wednesday,snacks,5791,5235
2026-04-22,Wednesday,dinner,9804,9154
2026-04-23,Thursday,breakfast,7381,6981
2026-04-23,Thursday,lunch,8571,8258
2026-04-23,Thursday,snacks,5893,5665
2026-04-23,Thursday,dinner,10096,9310
2026-04-24,Friday,breakfast,7736,7500
2026-04-24,Friday,lunch,9688,8902
2026-04-24,Friday,snacks,5676,5193
2026-04-24,Friday,dinner,9165,8519
2026-04-25,Saturday,breakfast,4277,4012
2026-04-25,Saturday,lunch,5295,5081
2026-04-25,Saturday,snacks,3045,2868
2026-04-25,Saturday,dinner,5246,4952
2026-04-26,Sunday,breakfast,4247,3935
2026-04-26,Sunday,lunch,4909,4351
2026-04-26,Sunday,snacks,3098,2740
2026-04-26,Sunday,dinner,5113,4911
2026-04-27,Monday,breakfast,8271,7384
2026-04-27,Monday,lunch,9257,8209
2026-04-27,Monday,snacks,5525,5080
2026-04-27,Monday,dinner,10112,9366
2026-04-28,Tuesday,breakfast,8074,7157
2026-04-28,Tuesday,lunch,8286,7616
2026-04-28,Tuesday,snacks,6254,5933
2026-04-28,Tuesday,dinner,9679,9271
2026-04-29,Wednesday,breakfast,8226,7260
2026-04-29,Wednesday,lunch,9003,8572
2026-04-29,Wednesday,snacks,5524,5037
2026-04-29,Wednesday,dinner,9199,8781
2026-04-30,Thursday,breakfast,8024,7206
2026-04-30,Thursday,lunch,9277,8782
2026-04-30,Thursday,snacks,5722,5398
2026-04-30,Thursday,dinner,9850,8887
2026-05-01,Friday,breakfast,7382,6908
2026-05-01,Friday,lunch,8989,8662
2026-05-01,Friday,snacks,5809,5623
2026-05-01,Friday,dinner,9788,8724
2026-05-02,Saturday,breakfast,4122,3827
2026-05-02,Saturday,lunch,4567,4402
2026-05-02,Saturday,snacks,3111,2961
2026-05-02,Saturday,dinner,4875,4418
2026-05-03,Sunday,breakfast,4518,4288
2026-05-03,Sunday,lunch,4842,4275
2026-05-03,Sunday,snacks,3304,3013
2026-05-03,Sunday,dinner,4949,4548
2026-05-04,Monday,breakfast,7586,7011
2026-05-04,Monday,lunch,8778,8015
2026-05-04,Monday,snacks,6193,5966
2026-05-04,Monday,dinner,9497,8460
2026-05-05,Tuesday,breakfast,7701,7414
2026-05-05,Tuesday,lunch,8312,7729
2026-05-05,Tuesday,snacks,5864,5194
2026-05-05,Tuesday,dinner,8933,8187
2026-05-06,Wednesday,breakfast,7848,7562
2026-05-06,Wednesday,lunch,9261,8316
2026-05-06,Wednesday,snacks,5590,5319
2026-05-06,Wednesday,dinner,9580,9274
2026-05-07,Thursday,breakfast,8592,8207
2026-05-07,Thursday,lunch,9071,8482
2026-05-07,Thursday,snacks,5933,5680
2026-05-07,Thursday,dinner,9579,8865
2026-05-08,Friday,breakfast,8083,7262
2026-05-08,Friday,lunch,9111,8369
2026-05-08,Friday,snacks,6269,5949
2026-05-08,Friday,dinner,9959,9513
2026-05-09,Saturday,breakfast,4064,3836
2026-05-09,Saturday,lunch,5331,5003
2026-05-09,Saturday,snacks,3051,2806
2026-05-09,Saturday,dinner,5171,4614
2026-05-10,Sunday,breakfast,4359,4050
2026-05-10,Sunday,lunch,4988,4550
2026-05-10,Sunday,snacks,3494,3091
2026-05-10,Sunday,dinner,5036,4525
2026-05-11,Monday,breakfast,7474,6784
2026-05-11,Monday,lunch,8616,7988
2026-05-11,Monday,snacks,5938,5540
2026-05-11,Monday,dinner,10080,9257
2026-05-12,Tuesday,breakfast,7490,6873
2026-05-12,Tuesday,lunch,8447,7814
2026-05-12,Tuesday,snacks,6118,5896
2026-05-12,Tuesday,dinner,9734,8799
2026-05-13,Wednesday,breakfast,8478,8002
2026-05-13,Wednesday,lunch,9612,8859
2026-05-13,Wednesday,snacks,6112,5760
2026-05-13,Wednesday,dinner,9008,8185
2026-05-14,Thursday,breakfast,8350,7432
2026-05-14,Thursday,lunch,9702,9255
2026-05-14,Thursday,snacks,5772,5399
2026-05-14,Thursday,dinner,9507,8518
2026-05-15,Friday,breakfast,7626,6817
2026-05-15,Friday,lunch,9342,8526
2026-05-15,Friday,snacks,6001,5587
2026-05-15,Friday,dinner,9601,8632
2026-05-16,Saturday,breakfast,4221,3952
2026-05-16,Saturday,lunch,4674,4216
2026-05-16,Saturday,snacks,3203,2998
2026-05-16,Saturday,dinner,5526,4877
2026-05-17,Sunday,breakfast,4482,4277
2026-05-17,Sunday,lunch,4867,4416
2026-05-17,Sunday,snacks,3236,3087
2026-05-17,Sunday,dinner,5275,4661
2026-05-18,Monday,breakfast,8531,8098
2026-05-18,Monday,lunch,9201,8633
2026-05-18,Monday,snacks,6464,6103
2026-05-18,Monday,dinner,9879,9380
2026-05-19,Tuesday,breakfast,7842,7444
2026-05-19,Tuesday,lunch,9228,8929
2026-05-19,Tuesday,snacks,6452,5847
2026-05-19,Tuesday,dinner,9986,9561
2026-05-20,Wednesday,breakfast,7850,7198
2026-05-20,Wednesday,lunch,8477,8083
2026-05-20,Wednesday,snacks,5965,5679
2026-05-20,Wednesday,dinner,9721,8951
2026-05-21,Thursday,breakfast,7497,7233
2026-05-21,Thursday,lunch,9283,8305
2026-05-21,Thursday,snacks,6101,5750
2026-05-21,Thursday,dinner,10085,9184
2026-05-22,Friday,breakfast,8285,7581
2026-05-22,Friday,lunch,8773,8417
2026-05-22,Friday,snacks,5893,5284
2026-05-22,Friday,dinner,10027,8873
2026-05-23,Saturday,breakfast,4394,3900
2026-05-23,Saturday,lunch,5329,5069
2026-05-23,Saturday,snacks,3389,3004
2026-05-23,Saturday,dinner,5448,5188
2026-05-24,Sunday,breakfast,4467,3964
2026-05-24,Sunday,lunch,5109,4870
2026-05-24,Sunday,snacks,3534,3303
2026-05-24,Sunday,dinner,5472,5005
2026-05-25,Monday,breakfast,7731,7405
2026-05-25,Monday,lunch,8349,7955
2026-05-25,Monday,snacks,6317,5842
2026-05-25,Monday,dinner,9301,8867
2026-05-26,Tuesday,breakfast,7515,7082
2026-05-26,Tuesday,lunch,8699,7669
2026-05-26,Tuesday,snacks,5740,5158
2026-05-26,Tuesday,dinner,10116,9477
2026-05-27,Wednesday,breakfast,7711,6954
2026-05-27,Wednesday,lunch,8820,8315
2026-05-27,Wednesday,snacks,6029,5509
2026-05-27,Wednesday,dinner,9745,8703
2026-05-28,Thursday,breakfast,8251,7360
2026-05-28,Thursday,lunch,9687,9162
2026-05-28,Thursday,snacks,6341,5671
2026-05-28,Thursday,dinner,9247,8384
2026-05-29,Friday,breakfast,8435,8134
2026-05-29,Friday,lunch,9044,8728
2026-05-29,Friday,snacks,5779,5488
2026-05-29,Friday,dinner,9621,8784
2026-05-30,Saturday,breakfast,4417,3934
2026-05-30,Saturday,lunch,4861,4688
2026-05-30,Saturday,snacks,3455,3047
2026-05-30,Saturday,dinner,5140,4642
2026-05-31,Sunday,breakfast,4241,3954
2026-05-31,Sunday,lunch,5005,4637
2026-05-31,Sunday,snacks,3055,2923
2026-05-31,Sunday,dinner,5477,4878
2026-06-01,Monday,breakfast,7776,7448
2026-06-01,Monday,lunch,9476,8814
2026-06-01,Monday,snacks,6088,5492
2026-06-01,Monday,dinner,9707,9406
2026-06-02,Tuesday,breakfast,8599,7837
2026-06-02,Tuesday,lunch,9610,8608
2026-06-02,Tuesday,snacks,6312,6095
2026-06-02,Tuesday,dinner,10067,9687
2026-06-03,Wednesday,breakfast,8438,7514
2026-06-03,Wednesday,lunch,8282,7480
2026-06-03,Wednesday,snacks,6078,5610
2026-06-03,Wednesday,dinner,9820,9521
2026-06-04,Thursday,breakfast,8382,7582
2026-06-04,Thursday,lunch,8404,7543
2026-06-04,Thursday,snacks,5650,5205
2026-06-04,Thursday,dinner,9325,8321
2026-06-05,Friday,breakfast,7813,6916
2026-06-05,Friday,lunch,9276,8300
2026-06-05,Friday,snacks,5953,5672
2026-06-05,Friday,dinner,10119,9082
2026-06-06,Saturday,breakfast,4533,4212
2026-06-06,Saturday,lunch,4565,4272
2026-06-06,Saturday,snacks,3377,3113
2026-06-06,Saturday,dinner,4900,4747
2026-06-07,Sunday,breakfast,4331,4093
2026-06-07,Sunday,lunch,4945,4766
2026-06-07,Sunday,snacks,3530,3226
2026-06-07,Sunday,dinner,5446,5218
2026-06-08,Monday,breakfast,7660,7365
2026-06-08,Monday,lunch,9236,8682
2026-06-08,Monday,snacks,5998,5314
2026-06-08,Monday,dinner,8983,7944
2026-06-09,Tuesday,breakfast,8536,8110
2026-06-09,Tuesday,lunch,9264,8742
2026-06-09,Tuesday,snacks,6200,5837
2026-06-09,Tuesday,dinner,9314,8743
2026-06-10,Wednesday,breakfast,8588,8197
2026-06-10,Wednesday,lunch,9289,8462
2026-06-10,Wednesday,snacks,5970,5468
2026-06-10,Wednesday,dinner,9351,8894
2026-06-11,Thursday,breakfast,8575,7945
2026-06-11,Thursday,lunch,9695,8990
2026-06-11,Thursday,snacks,6182,5993
2026-06-11,Thursday,dinner,9188,8277
2026-06-12,Friday,breakfast,8349,7351
2026-06-12,Friday,lunch,9459,8497
2026-06-12,Friday,snacks,5626,5365
2026-06-12,Friday,dinner,9700,9073
2026-06-13,Saturday,breakfast,4299,3866
2026-06-13,Saturday,lunch,4796,4495
2026-06-13,Saturday,snacks,3385,3020
2026-06-13,Saturday,dinner,5129,4625
2026-06-14,Sunday,breakfast,4157,4022
2026-06-14,Sunday,lunch,5244,4761
2026-06-14,Sunday,snacks,3520,3281
2026-06-14,Sunday,dinner,4848,4607
2026-06-15,Monday,breakfast,7558,6749
2026-06-15,Monday,lunch,8518,8233
2026-06-15,Monday,snacks,5667,5402
2026-06-15,Monday,dinner,9998,9464
2026-06-16,Tuesday,breakfast,7394,6948
2026-06-16,Tuesday,lunch,9291,8198
2026-06-16,Tuesday,snacks,5579,5387
2026-06-16,Tuesday,dinner,9487,8580
2026-06-17,Wednesday,breakfast,7941,7334
2026-06-17,Wednesday,lunch,9102,8081
2026-06-17,Wednesday,snacks,6311,5610
2026-06-17,Wednesday,dinner,8885,7888
2026-06-18,Thursday,breakfast,7900,7260
2026-06-18,Thursday,lunch,9308,8772
2026-06-18,Thursday,snacks,6001,5386
2026-06-18,Thursday,dinner,9196,8490
2026-06-19,Friday,breakfast,8074,7231
2026-06-19,Friday,lunch,8444,7571
2026-06-19,Friday,snacks,6113,5814
2026-06-19,Friday,dinner,9622,8703
2026-06-20,Saturday,breakfast,4622,4238
2026-06-20,Saturday,lunch,4742,4260
2026-06-20,Saturday,snacks,3245,3114
2026-06-20,Saturday,dinner,5071,4804
2026-06-21,Sunday,breakfast,4711,4156
2026-06-21,Sunday,lunch,5024,4504
2026-06-21,Sunday,snacks,3071,2899
2026-06-21,Sunday,dinner,4979,4658
2026-06-22,Monday,breakfast,7470,6994
2026-06-22,Monday,lunch,9068,8279
2026-06-22,Monday,snacks,5917,5216
2026-06-22,Monday,dinner,9546,8503
2026-06-23,Tuesday,breakfast,8612,7692
2026-06-23,Tuesday,lunch,9151,8181
2026-06-23,Tuesday,snacks,5743,5296
2026-06-23,Tuesday,dinner,9260,8510
2026-06-24,Wednesday,breakfast,7885,7384
2026-06-24,Wednesday,lunch,9247,8670
2026-06-24,Wednesday,snacks,6343,6120
2026-06-24,Wednesday,dinner,10170,9603
2026-06-25,Thursday,breakfast,7914,6992
2026-06-25,Thursday,lunch,9183,8182
2026-06-25,Thursday,snacks,6394,5988
2026-06-25,Thursday,dinner,9285,8755
2026-06-26,Friday,breakfast,7732,6906
2026-06-26,Friday,lunch,8514,7927
2026-06-26,Friday,snacks,6456,6168
2026-06-26,Friday,dinner,10170,9786
2026-06-27,Saturday,breakfast,4061,3634
2026-06-27,Saturday,lunch,4629,4248
2026-06-27,Saturday,snacks,3542,3313
2026-06-27,Saturday,dinner,5227,4941
2026-06-28,Sunday,breakfast,4173,3884
2026-06-28,Sunday,lunch,5304,4796
2026-06-28,Sunday,snacks,3114,2987
2026-06-28,Sunday,dinner,5536,5083
2026-06-29,Monday,breakfast,8431,7930
2026-06-29,Monday,lunch,8752,8464
2026-06-29,Monday,snacks,5605,5326
2026-06-29,Monday,dinner,8797,7879
2026-06-30,Tuesday,breakfast,8084,7595
2026-06-30,Tuesday,lunch,8418,7861
2026-06-30,Tuesday,snacks,6178,5653
2026-06-30,Tuesday,dinner,10103,8911
2026-07-01,Wednesday,breakfast,8158,7601
2026-07-01,Wednesday,lunch,9543,8619
2026-07-01,Wednesday,snacks,5595,5295
2026-07-01,Wednesday,dinner,8891,8082
2026-07-02,Thursday,breakfast,8215,7531
2026-07-02,Thursday,lunch,8694,8219
2026-07-02,Thursday,snacks,6133,5552
2026-07-02,Thursday,dinner,9387,9094
2026-07-03,Friday,breakfast,8380,7903
2026-07-03,Friday,lunch,9557,8743
2026-07-03,Friday,snacks,5611,4950
2026-07-03,Friday,dinner,9856,9399
2026-07-04,Saturday,breakfast,4137,3732
2026-07-04,Saturday,lunch,5340,5016
2026-07-04,Saturday,snacks,3170,2859
2026-07-04,Saturday,dinner,5362,4903
2026-07-05,Sunday,breakfast,4125,3639
2026-07-05,Sunday,lunch,5144,4533
2026-07-05,Sunday,snacks,3374,3104
2026-07-05,Sunday,dinner,5537,4898
2026-07-06,Monday,breakfast,7415,7092
2026-07-06,Monday,lunch,8750,7883
2026-07-06,Monday,snacks,6057,5868
2026-07-06,Monday,dinner,10259,9788
2026-07-07,Tuesday,breakfast,8208,7908
2026-07-07,Tuesday,lunch,8462,7970
2026-07-07,Tuesday,snacks,6311,5691
2026-07-07,Tuesday,dinner,10220,9864
2026-07-08,Wednesday,breakfast,8447,7979
2026-07-08,Wednesday,lunch,9212,8643
2026-07-08,Wednesday,snacks,5859,5431
2026-07-08,Wednesday,dinner,9711,8549
2026-07-09,Thursday,breakfast,8225,7386
2026-07-09,Thursday,lunch,9686,8864
2026-07-09,Thursday,snacks,6126,5812
2026-07-09,Thursday,dinner,9819,9505
2026-07-10,Friday,breakfast,8625,7784
2026-07-10,Friday,lunch,8813,7929
2026-07-10,Friday,snacks,6474,5739
2026-07-10,Friday,dinner,8957,8519
2026-07-11,Saturday,breakfast,4229,3828
2026-07-11,Saturday,lunch,5198,4823
2026-07-11,Saturday,snacks,3138,2910
2026-07-11,Saturday,dinner,5448,5056
2026-07-12,Sunday,breakfast,4160,3826
2026-07-12,Sunday,lunch,5308,4913
2026-07-12,Sunday,snacks,3065,2910
2026-07-12,Sunday,dinner,5338,5123
2026-07-13,Monday,breakfast,8007,7104
2026-07-13,Monday,lunch,8334,7561
2026-07-13,Monday,snacks,6226,5704
2026-07-13,Monday,dinner,9207,8924
2026-07-14,Tuesday,breakfast,7583,6764
2026-07-14,Tuesday,lunch,8381,8103
2026-07-14,Tuesday,snacks,5680,5228
2026-07-14,Tuesday,dinner,10046,9582
2026-07-15,Wednesday,breakfast,8571,7763
2026-07-15,Wednesday,lunch,9334,8759
2026-07-15,Wednesday,snacks,5559,4919
2026-07-15,Wednesday,dinner,8838,8550
2026-07-16,Thursday,breakfast,7628,7084
2026-07-16,Thursday,lunch,8695,8257
2026-07-16,Thursday,snacks,6478,5835
2026-07-16,Thursday,dinner,10237,9319
2026-07-17,Friday,breakfast,7685,7069
2026-07-17,Friday,lunch,8437,7823
2026-07-17,Friday,snacks,5958,5583
2026-07-17,Friday,dinner,9802,9332
2026-07-18,Saturday,breakfast,4362,4032
2026-07-18,Saturday,lunch,5082,4834
2026-07-18,Saturday,snacks,3345,2950
2026-07-18,Saturday,dinner,5186,4835
2026-07-19,Sunday,breakfast,4525,4157
2026-07-19,Sunday,lunch,5018,4641
2026-07-19,Sunday,snacks,3069,2885
2026-07-19,Sunday,dinner,4966,4663
2026-07-20,Monday,breakfast,7811,7260
2026-07-20,Monday,lunch,8518,7591
2026-07-20,Monday,snacks,5568,4961
2026-07-20,Monday,dinner,9826,9295
2026-07-21,Tuesday,breakfast,7880,7025
2026-07-21,Tuesday,lunch,9225,8515
2026-07-21,Tuesday,snacks,5643,5451
2026-07-21,Tuesday,dinner,8791,8073
2026-07-22,Wednesday,breakfast,7533,7039
2026-07-22,Wednesday,lunch,9162,8318
2026-07-22,Wednesday,snacks,6311,6077
2026-07-22,Wednesday,dinner,10153,9318
2026-07-23,Thursday,breakfast,7637,7075
2026-07-23,Thursday,lunch,9339,8777
2026-07-23,Thursday,snacks,5694,5170
2026-07-23,Thursday,dinner,9404,8330
2026-07-24,Friday,breakfast,7926,7682
2026-07-24,Friday,lunch,9294,8598
2026-07-24,Friday,snacks,5666,5449
2026-07-24,Friday,dinner,9178,8561
2026-07-25,Saturday,breakfast,4208,3751
2026-07-25,Saturday,lunch,4944,4739
2026-07-25,Saturday,snacks,3341,3121
2026-07-25,Saturday,dinner,4835,4304
2026-07-26,Sunday,breakfast,4745,4510
2026-07-26,Sunday,lunch,5071,4535
2026-07-26,Sunday,snacks,3208,2982
2026-07-26,Sunday,dinner,5297,4745
2026-07-27,Monday,breakfast,7361,6878
2026-07-27,Monday,lunch,9288,8673
2026-07-27,Monday,snacks,6269,5528
2026-07-27,Monday,dinner,9818,8811
2026-07-28,Tuesday,breakfast,8166,7699
2026-07-28,Tuesday,lunch,9208,8410
2026-07-28,Tuesday,snacks,5905,5494
2026-07-28,Tuesday,dinner,9317,8832
2026-07-29,Wednesday,breakfast,7629,7038
2026-07-29,Wednesday,lunch,9143,8586
2026-07-29,Wednesday,snacks,6443,6063
